"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","price","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""207 S Belmont Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""924""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""207 S Belmont Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68946,""longitude"":-117.078705},""url"":""https://www.zillow.com/homedetails/207-S-Belmont-Ave-National-City-CA-91950/17095427_zpid/""}","https://www.zillow.com/homedetails/207-S-Belmont-Ave-National-City-CA-91950/17095427_zpid/","207 S Belmont Ave, National City, CA 91950","BRIDGE REALTY","$566,750","- Sold","3","bds","1","ba","924","sqft","Sold 02/10/2021","https://www.zillow.com/homedetails/207-S-Belmont-Ave-National-City-CA-91950/17095427_zpid/","https://photos.zillowstatic.com/fp/800e5a2ea599ebe65a5e399a16faef6a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1732 Gamma St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""962""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1732 Gamma St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689693,""longitude"":-117.09132},""url"":""https://www.zillow.com/homedetails/1732-Gamma-St-National-City-CA-91950/17094577_zpid/""}","https://www.zillow.com/homedetails/1732-Gamma-St-National-City-CA-91950/17094577_zpid/","1732 Gamma St, National City, CA 91950","REDFIN CORPORATION","$565,000","- Sold","3","bds","1","ba","962","sqft","Sold 11/30/2022","https://www.zillow.com/homedetails/1732-Gamma-St-National-City-CA-91950/17094577_zpid/","https://photos.zillowstatic.com/fp/7640480240e21039213dc1155f6d53b5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""111 S Belmont Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""943""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""111 S Belmont Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.690075,""longitude"":-117.07893},""url"":""https://www.zillow.com/homedetails/111-S-Belmont-Ave-National-City-CA-91950/17095390_zpid/""}","https://www.zillow.com/homedetails/111-S-Belmont-Ave-National-City-CA-91950/17095390_zpid/","111 S Belmont Ave, National City, CA 91950","MOVANTI REALTY","$565,000","- Sold","3","bds","1","ba","943","sqft","Sold 01/26/2023","https://www.zillow.com/homedetails/111-S-Belmont-Ave-National-City-CA-91950/17095390_zpid/","https://photos.zillowstatic.com/fp/b18466ebea343eba51a714b2c9693e6a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2617 E 24th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,020""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2617 E 24th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.669895,""longitude"":-117.07449},""url"":""https://www.zillow.com/homedetails/2617-E-24th-St-National-City-CA-91950/17098442_zpid/""}","https://www.zillow.com/homedetails/2617-E-24th-St-National-City-CA-91950/17098442_zpid/","2617 E 24th St, National City, CA 91950","KELLER WILLIAMS LA JOLLA","$565,000","- Sold","3","bds","1","ba","1,020","sqft","Sold 05/11/2021","https://www.zillow.com/homedetails/2617-E-24th-St-National-City-CA-91950/17098442_zpid/","https://photos.zillowstatic.com/fp/7bad4181fdfe73912e34db9f01461c6e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2540 Fenton Pl, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,412""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2540 Fenton Pl"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.66827,""longitude"":-117.0755},""url"":""https://www.zillow.com/homedetails/2540-Fenton-Pl-National-City-CA-91950/17100919_zpid/""}","https://www.zillow.com/homedetails/2540-Fenton-Pl-National-City-CA-91950/17100919_zpid/","2540 Fenton Pl, National City, CA 91950","","$565,000","- Sold","3","bds","2","ba","1,412","sqft","Sold 08/31/2022","https://www.zillow.com/homedetails/2540-Fenton-Pl-National-City-CA-91950/17100919_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.668270111083984,-117.07550048828125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=gr1kJPSFeZct51xmct4ogZg7v4M=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2022 L Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,316""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2022 L Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.6684,""longitude"":-117.09075},""url"":""https://www.zillow.com/homedetails/2022-L-Ave-National-City-CA-91950/17099631_zpid/""}","https://www.zillow.com/homedetails/2022-L-Ave-National-City-CA-91950/17099631_zpid/","2022 L Ave, National City, CA 91950","HOMESMART REALTY WEST","$564,500","- Sold","3","bds","2","ba","1,316","sqft","Sold 01/05/2021","https://www.zillow.com/homedetails/2022-L-Ave-National-City-CA-91950/17099631_zpid/","https://photos.zillowstatic.com/fp/1c99ee6e7e2da90c4498c553879bc825-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""24 N Drexel Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""988""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""24 N Drexel Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69121,""longitude"":-117.08112},""url"":""https://www.zillow.com/homedetails/24-N-Drexel-Ave-National-City-CA-91950/17094388_zpid/""}","https://www.zillow.com/homedetails/24-N-Drexel-Ave-National-City-CA-91950/17094388_zpid/","24 N Drexel Ave, National City, CA 91950","BOWMAN INVESTMENTS, INC.","$560,000","- Sold","3","bds","1","ba","988","sqft","Sold 12/19/2022","https://www.zillow.com/homedetails/24-N-Drexel-Ave-National-City-CA-91950/17094388_zpid/","https://photos.zillowstatic.com/fp/f063b5a3f3af60bff8440a985451e368-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""40 E 2nd St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,338""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""40 E 2nd St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68104,""longitude"":-117.10799},""url"":""https://www.zillow.com/homedetails/40-E-2nd-St-National-City-CA-91950/17096207_zpid/""}","https://www.zillow.com/homedetails/40-E-2nd-St-National-City-CA-91950/17096207_zpid/","40 E 2nd St, National City, CA 91950","LEAL REAL ESTATE GROUP, INC","$560,000","- Sold","3","bds","2","ba","1,338","sqft","Sold 07/12/2021","https://www.zillow.com/homedetails/40-E-2nd-St-National-City-CA-91950/17096207_zpid/","https://photos.zillowstatic.com/fp/55efb9437d5a63441a006e649b2cc00e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2820 E Plaza Blvd E, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,120""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2820 E Plaza Blvd E"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.680714,""longitude"":-117.07649},""url"":""https://www.zillow.com/homedetails/2820-E-Plaza-Blvd-E-National-City-CA-91950/17097885_zpid/""}","https://www.zillow.com/homedetails/2820-E-Plaza-Blvd-E-National-City-CA-91950/17097885_zpid/","2820 E Plaza Blvd E, National City, CA 91950","REALTY EXECUTIVES DILLON","$560,000","- Sold","3","bds","2","ba","1,120","sqft","Sold 10/17/2022","https://www.zillow.com/homedetails/2820-E-Plaza-Blvd-E-National-City-CA-91950/17097885_zpid/","https://photos.zillowstatic.com/fp/74ce7914b4aa604c72c5da4f71e48044-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2711 E 14th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,576""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2711 E 14th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.678684,""longitude"":-117.07712},""url"":""https://www.zillow.com/homedetails/2711-E-14th-St-National-City-CA-91950/17097993_zpid/""}","https://www.zillow.com/homedetails/2711-E-14th-St-National-City-CA-91950/17097993_zpid/","2711 E 14th St, National City, CA 91950","INVESTMENT REALTY INC","$560,000","- Sold","3","bds","1","ba","1,576","sqft","Sold 02/25/2021","https://www.zillow.com/homedetails/2711-E-14th-St-National-City-CA-91950/17097993_zpid/","https://photos.zillowstatic.com/fp/a41fed0004f29d38920fbefddd70d41d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3627 Newberry St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""960""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3627 Newberry St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.66233,""longitude"":-117.06017},""url"":""https://www.zillow.com/homedetails/3627-Newberry-St-National-City-CA-91950/17101493_zpid/""}","https://www.zillow.com/homedetails/3627-Newberry-St-National-City-CA-91950/17101493_zpid/","3627 Newberry St, National City, CA 91950","COMPASS","$560,000","- Sold","3","bds","2","ba","960","sqft","Sold 04/08/2021","https://www.zillow.com/homedetails/3627-Newberry-St-National-City-CA-91950/17101493_zpid/","https://photos.zillowstatic.com/fp/e5eec481ec0d2f1aba661e0e934cac0b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1237 Manchester St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,260""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1237 Manchester St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.685375,""longitude"":-117.06759},""url"":""https://www.zillow.com/homedetails/1237-Manchester-St-National-City-CA-91950/17189449_zpid/""}","https://www.zillow.com/homedetails/1237-Manchester-St-National-City-CA-91950/17189449_zpid/","1237 Manchester St, National City, CA 91950","AARE","$560,000","- Sold","3","bds","2","ba","1,260","sqft","Sold 02/17/2021","https://www.zillow.com/homedetails/1237-Manchester-St-National-City-CA-91950/17189449_zpid/","https://photos.zillowstatic.com/fp/8542023d39a3832e27fd3e4240f1693a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""904 Olive Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,062""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""904 Olive Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.684475,""longitude"":-117.072426},""url"":""https://www.zillow.com/homedetails/904-Olive-Ave-National-City-CA-91950/17189386_zpid/""}","https://www.zillow.com/homedetails/904-Olive-Ave-National-City-CA-91950/17189386_zpid/","904 Olive Ave, National City, CA 91950","HOMESMART REALTY WEST","$555,000","- Sold","3","bds","3","ba","1,062","sqft","Sold 10/01/2020","https://www.zillow.com/homedetails/904-Olive-Ave-National-City-CA-91950/17189386_zpid/","https://photos.zillowstatic.com/fp/492b05b6109b793fc68fcd83bfe82851-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""814 Ethel Pl, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,424""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""814 Ethel Pl"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.686306,""longitude"":-117.067566},""url"":""https://www.zillow.com/homedetails/814-Ethel-Pl-National-City-CA-91950/17189438_zpid/""}","https://www.zillow.com/homedetails/814-Ethel-Pl-National-City-CA-91950/17189438_zpid/","814 Ethel Pl, National City, CA 91950","","$553,500","- Sold","3","bds","2","ba","1,424","sqft","Sold 02/22/2021","https://www.zillow.com/homedetails/814-Ethel-Pl-National-City-CA-91950/17189438_zpid/","https://photos.zillowstatic.com/fp/90655eb98d7110cc2eda54f495a1fb1b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1040 Delta St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,344""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1040 Delta St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.688705,""longitude"":-117.09931},""url"":""https://www.zillow.com/homedetails/1040-Delta-St-National-City-CA-91950/17093283_zpid/""}","https://www.zillow.com/homedetails/1040-Delta-St-National-City-CA-91950/17093283_zpid/","1040 Delta St, National City, CA 91950","COLDWELL BANKER WEST","$550,000","- Sold","3","bds","1","ba","1,344","sqft","Sold 06/30/2021","https://www.zillow.com/homedetails/1040-Delta-St-National-City-CA-91950/17093283_zpid/","https://photos.zillowstatic.com/fp/43ef3bf2c730eee8ab9cbc761e35eb68-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""308 Harbison Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,562""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""308 Harbison Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.688957,""longitude"":-117.07718},""url"":""https://www.zillow.com/homedetails/308-Harbison-Ave-National-City-CA-91950/17095493_zpid/""}","https://www.zillow.com/homedetails/308-Harbison-Ave-National-City-CA-91950/17095493_zpid/","308 Harbison Ave, National City, CA 91950","","$550,000","- Sold","3","bds","2","ba","1,562","sqft","Sold 01/29/2021","https://www.zillow.com/homedetails/308-Harbison-Ave-National-City-CA-91950/17095493_zpid/","https://photos.zillowstatic.com/fp/f0a99a5a0c13be68a1d0888220b0726a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""825 E 2nd St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,238""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""825 E 2nd St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.683765,""longitude"":-117.10015},""url"":""https://www.zillow.com/homedetails/825-E-2nd-St-National-City-CA-91950/17096180_zpid/""}","https://www.zillow.com/homedetails/825-E-2nd-St-National-City-CA-91950/17096180_zpid/","825 E 2nd St, National City, CA 91950","","$550,000","- Sold","3","bds","2","ba","1,238","sqft","Sold 12/10/2021","https://www.zillow.com/homedetails/825-E-2nd-St-National-City-CA-91950/17096180_zpid/","https://photos.zillowstatic.com/fp/c69154a453121d2b18c690032a006ea4-p_e.jpg","Save this home"
