"ListItem-c11n-8-85-1__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-85-1__sc-6gojrl-0","Image-c11n-8-85-1__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-85-1__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2803 Villas Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,443""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2803 Villas Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784145,""longitude"":-117.134094},""url"":""https://www.zillow.com/homedetails/2803-Villas-Way-San-Diego-CA-92108/63477856_zpid/""}","https://www.zillow.com/homedetails/2803-Villas-Way-San-Diego-CA-92108/63477856_zpid/","2803 Villas Way, San Diego, CA 92108","DUNN, REALTORS/PARK PACIFIC","$795,000","- Sold","3","bds","3","ba","1,443","sqft","Sold 08/30/2021","https://photos.zillowstatic.com/fp/4096371cf07e1dac9aa499249975ab7b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2713 Matera Ln, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,297""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2713 Matera Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78571,""longitude"":-117.131355},""url"":""https://www.zillow.com/homedetails/2713-Matera-Ln-San-Diego-CA-92108/66658203_zpid/""}","https://www.zillow.com/homedetails/2713-Matera-Ln-San-Diego-CA-92108/66658203_zpid/","2713 Matera Ln, San Diego, CA 92108","$795,000","- Sold","WESLEY TYLER REAL ESTATE GROUP","3","bds","2","ba","1,297","sqft","Open: Sat. 2-4pm","https://photos.zillowstatic.com/fp/04d5d97af23af50a4bd28b1020b80421-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2874 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,774""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2874 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2874-Via-Alta-Pl-San-Diego-CA-92108/305156751_zpid/""}","https://www.zillow.com/homedetails/2874-Via-Alta-Pl-San-Diego-CA-92108/305156751_zpid/","2874 Via Alta Pl, San Diego, CA 92108","","$795,000","- Sold","3","bds","4","ba","1,774","sqft","Sold 08/28/2020","https://photos.zillowstatic.com/fp/31b815a07c06efeabcaaaf3292957f4c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4435 Caminito Ocio, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,742""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4435 Caminito Ocio"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.775063,""longitude"":-117.10035},""url"":""https://www.zillow.com/homedetails/4435-Caminito-Ocio-San-Diego-CA-92108/16994020_zpid/""}","https://www.zillow.com/homedetails/4435-Caminito-Ocio-San-Diego-CA-92108/16994020_zpid/","4435 Caminito Ocio, San Diego, CA 92108","SOLYMAR REAL ESTATE","$792,500","- Sold","3","bds","3","ba","1,742","sqft","Sold 12/07/2021","https://photos.zillowstatic.com/fp/287afc9180c5adf5305defff165f0f4d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2904 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,774""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2904 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2904-Via-Alta-Pl-San-Diego-CA-92108/305156563_zpid/""}","https://www.zillow.com/homedetails/2904-Via-Alta-Pl-San-Diego-CA-92108/305156563_zpid/","2904 Via Alta Pl, San Diego, CA 92108","","$792,000","- Sold","3","bds","3.5","ba","1,774","sqft","Sold 09/28/2020","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.78316879272461,-117.14506530761719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=elGT9Qi1aoqF7zQVyWz6tT7A87Q=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9228 Piantino Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,589""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9228 Piantino Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.785553,""longitude"":-117.13306},""url"":""https://www.zillow.com/homedetails/9228-Piantino-Way-San-Diego-CA-92108/63145777_zpid/""}","https://www.zillow.com/homedetails/9228-Piantino-Way-San-Diego-CA-92108/63145777_zpid/","9228 Piantino Way, San Diego, CA 92108","WILLIS ALLEN REAL ESTATE","$790,000","- Sold","3","bds","2","ba","1,589","sqft","Sold 10/08/2020","https://photos.zillowstatic.com/fp/a2a3b483ead4eb9fc75b4a5acd7e599c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2420 Community Ln #34, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,628""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2420 Community Ln #34"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77921,""longitude"":-117.14554},""url"":""https://www.zillow.com/homedetails/2420-Community-Ln-34-San-Diego-CA-92108/333211952_zpid/""}","https://www.zillow.com/homedetails/2420-Community-Ln-34-San-Diego-CA-92108/333211952_zpid/","2420 Community Ln #34, San Diego, CA 92108","COLRICH CALIFORNIA REALTY, INC","$789,990","- Sold","3","bds","3","ba","1,628","sqft","Sold 12/18/2020","https://photos.zillowstatic.com/fp/66b5b18a7aa1696b894a36ba315560aa-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5459 Caminito Borde, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,750""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5459 Caminito Borde"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77619,""longitude"":-117.10047},""url"":""https://www.zillow.com/homedetails/5459-Caminito-Borde-San-Diego-CA-92108/16994004_zpid/""}","https://www.zillow.com/homedetails/5459-Caminito-Borde-San-Diego-CA-92108/16994004_zpid/","5459 Caminito Borde, San Diego, CA 92108","DOUGLAS ELLIMAN OF CALIFORNIA","$785,000","- Sold","3","bds","3","ba","1,750","sqft","Sold 09/27/2021","https://photos.zillowstatic.com/fp/816f673ef1728c1a0c71457e28479dbe-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4475 Caminito Ocio, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,742""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4475 Caminito Ocio"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.774666,""longitude"":-117.099976},""url"":""https://www.zillow.com/homedetails/4475-Caminito-Ocio-San-Diego-CA-92108/16994028_zpid/""}","https://www.zillow.com/homedetails/4475-Caminito-Ocio-San-Diego-CA-92108/16994028_zpid/","4475 Caminito Ocio, San Diego, CA 92108","SOLYMAR REAL ESTATE","$785,000","- Sold","3","bds","2","ba","1,742","sqft","Sold 11/17/2021","https://photos.zillowstatic.com/fp/830668b2c31abc3cea894565abbad8e9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2944 Escala Cir #125, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,782""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2944 Escala Cir #125"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78122,""longitude"":-117.133865},""url"":""https://www.zillow.com/homedetails/2944-Escala-Cir-125-San-Diego-CA-92108/63477937_zpid/""}","https://www.zillow.com/homedetails/2944-Escala-Cir-125-San-Diego-CA-92108/63477937_zpid/","2944 Escala Cir #125, San Diego, CA 92108","SHATWELL REAL ESTATE, INC.","$785,000","- Sold","3","bds","4","ba","1,782","sqft","Sold 08/10/2021","https://photos.zillowstatic.com/fp/893015ec8c210488c9c7a2bd100a830d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2954 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,774""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2954 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2954-Via-Alta-Pl-San-Diego-CA-92108/305156444_zpid/""}","https://www.zillow.com/homedetails/2954-Via-Alta-Pl-San-Diego-CA-92108/305156444_zpid/","2954 Via Alta Pl, San Diego, CA 92108","","$785,000","- Sold","3","bds","3.5","ba","1,774","sqft","Sold 11/23/2020","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.78316879272461,-117.14506530761719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=elGT9Qi1aoqF7zQVyWz6tT7A87Q=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2924 Via Alta Pl #55, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,774""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2924 Via Alta Pl #55"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2924-Via-Alta-Pl-55-San-Diego-CA-92108/2078519949_zpid/""}","https://www.zillow.com/homedetails/2924-Via-Alta-Pl-55-San-Diego-CA-92108/2078519949_zpid/","2924 Via Alta Pl #55, San Diego, CA 92108","TNHC REALTY AND CONSTRUCTION","$784,900","- Sold","3","bds","3","ba","1,774","sqft","Sold 09/24/2020","https://photos.zillowstatic.com/fp/5951b84356cdd4160291146cef86e16b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2928 Escala Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,279""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2928 Escala Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78122,""longitude"":-117.133865},""url"":""https://www.zillow.com/homedetails/2928-Escala-Cir-San-Diego-CA-92108/63477894_zpid/""}","https://www.zillow.com/homedetails/2928-Escala-Cir-San-Diego-CA-92108/63477894_zpid/","2928 Escala Cir, San Diego, CA 92108","COMPASS","$784,000","- Sold","3","bds","3","ba","1,279","sqft","Sold 03/16/2022","https://photos.zillowstatic.com/fp/6336f8b4a32ef382d56422c986606765-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""Via Alta, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,774""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""Via Alta"",""addressLocality"":""San diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.779247,""longitude"":-117.14823},""url"":""https://www.zillow.com/homedetails/Via-Alta-San-Diego-CA-92108/305156483_zpid/""}","https://www.zillow.com/homedetails/Via-Alta-San-Diego-CA-92108/305156483_zpid/","Via Alta, San Diego, CA 92108","","$784,000","- Sold","3","bds","3.5","ba","1,774","sqft","Sold 09/24/2020","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.77924728393555,-117.14823150634766&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=E9W3GwDsMLHnq7YTnnlQ5PHeNlU=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2704 Villas Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,425""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2704 Villas Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784145,""longitude"":-117.134094},""url"":""https://www.zillow.com/homedetails/2704-Villas-Way-San-Diego-CA-92108/63477879_zpid/""}","https://www.zillow.com/homedetails/2704-Villas-Way-San-Diego-CA-92108/63477879_zpid/","2704 Villas Way, San Diego, CA 92108","KELLER WILLIAMS REALTY","$783,500","- Sold","3","bds","3","ba","1,425","sqft","Sold 06/15/2021","https://photos.zillowstatic.com/fp/f0bb8bebf3db0b50a4276201b1103556-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2722 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,774""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2722 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2722-Via-Alta-Pl-San-Diego-CA-92108/333878157_zpid/""}","https://www.zillow.com/homedetails/2722-Via-Alta-Pl-San-Diego-CA-92108/333878157_zpid/","2722 Via Alta Pl, San Diego, CA 92108","","$783,500","- Sold","3","bds","3.5","ba","1,774","sqft","Sold 05/27/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.78316879272461,-117.14506530761719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=elGT9Qi1aoqF7zQVyWz6tT7A87Q=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7585 Hazard Center Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,345""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7585 Hazard Center Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.769882,""longitude"":-117.15757},""url"":""https://www.zillow.com/homedetails/7585-Hazard-Center-Dr-San-Diego-CA-92108/16945493_zpid/""}","https://www.zillow.com/homedetails/7585-Hazard-Center-Dr-San-Diego-CA-92108/16945493_zpid/","7585 Hazard Center Dr, San Diego, CA 92108","INITIATIVE REAL ESTATE, INC.","$780,000","- Sold","3","bds","3","ba","1,345","sqft","Sold 07/29/2021","https://photos.zillowstatic.com/fp/078684057b2f34f00f8b50093d1c991f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2725 Villas Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,443""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2725 Villas Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784145,""longitude"":-117.134094},""url"":""https://www.zillow.com/homedetails/2725-Villas-Way-San-Diego-CA-92108/63477887_zpid/""}","https://www.zillow.com/homedetails/2725-Villas-Way-San-Diego-CA-92108/63477887_zpid/","2725 Villas Way, San Diego, CA 92108","PROWEST PROPERTIES","$780,000","- Sold","3","bds","3","ba","1,443","sqft","Sold 05/18/2021","https://photos.zillowstatic.com/fp/799eadd9a4fa602d5276a35bad2bcd75-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2664 Villas Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,762""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2664 Villas Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.783024,""longitude"":-117.13396},""url"":""https://www.zillow.com/homedetails/2664-Villas-Way-San-Diego-CA-92108/63659293_zpid/""}","https://www.zillow.com/homedetails/2664-Villas-Way-San-Diego-CA-92108/63659293_zpid/","2664 Villas Way, San Diego, CA 92108","CAPITAL PROPERTY BROKERS","$780,000","- Sold","3","bds","3","ba","1,762","sqft","Sold 08/31/2020","https://photos.zillowstatic.com/fp/f2954a8574734ed1d73ff97daabef817-p_e.jpg","Save this home"
