"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9717 W Canyon Ter Unit 2, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,363""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9717 W Canyon Ter UNIT 2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.80356,""longitude"":-117.11822},""url"":""https://www.zillow.com/homedetails/9717-W-Canyon-Ter-UNIT-2-San-Diego-CA-92123/49940834_zpid/""}","https://www.zillow.com/homedetails/9717-W-Canyon-Ter-UNIT-2-San-Diego-CA-92123/49940834_zpid/","9717 W Canyon Ter UNIT 2, San Diego, CA 92123","$880,000","- Sold","3","bds","3","ba","1,363","sqft","Sold 07/21/2022","https://photos.zillowstatic.com/fp/0c647c1fdf9c7c206ef55c9e4c28b8f7-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9717 W Canyon Ter W #2, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,363""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9717 W Canyon Ter W #2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/9717-W-Canyon-Ter-W-2-San-Diego-CA-92123/2067248507_zpid/""}","https://www.zillow.com/homedetails/9717-W-Canyon-Ter-W-2-San-Diego-CA-92123/2067248507_zpid/","9717 W Canyon Ter W #2, San Diego, CA 92123","$880,000","- Sold","3","bds","3","ba","1,363","sqft","Sold 07/21/2022","https://photos.zillowstatic.com/fp/58330af43c8eb21ee3dcfa9952577d17-p_e.jpg","Save this home","REDFIN CORPORATION"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2921 Admiral Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,043""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2921 Admiral Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79662,""longitude"":-117.13057},""url"":""https://www.zillow.com/homedetails/2921-Admiral-Ave-San-Diego-CA-92123/16931792_zpid/""}","https://www.zillow.com/homedetails/2921-Admiral-Ave-San-Diego-CA-92123/16931792_zpid/","2921 Admiral Ave, San Diego, CA 92123","$879,900","- Sold","3","bds","2","ba","1,043","sqft","Sold 07/19/2022","https://photos.zillowstatic.com/fp/d4036865626a312e2cf357e1cf93b73d-p_e.jpg","Save this home","COLDWELL BANKER REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2850 Bronx Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2850 Bronx Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79728,""longitude"":-117.12731},""url"":""https://www.zillow.com/homedetails/2850-Bronx-Pl-San-Diego-CA-92123/16932128_zpid/""}","https://www.zillow.com/homedetails/2850-Bronx-Pl-San-Diego-CA-92123/16932128_zpid/","2850 Bronx Pl, San Diego, CA 92123","$877,500","- Sold","3","bds","2","ba","1,200","sqft","Sold 04/06/2021","https://photos.zillowstatic.com/fp/60cc0ee569c2752b30f222b1e705e418-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8224 Harton Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,584""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8224 Harton Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781013,""longitude"":-117.15225},""url"":""https://www.zillow.com/homedetails/8224-Harton-Pl-San-Diego-CA-92123/17201076_zpid/""}","https://www.zillow.com/homedetails/8224-Harton-Pl-San-Diego-CA-92123/17201076_zpid/","8224 Harton Pl, San Diego, CA 92123","$876,000","- Sold","3","bds","2","ba","1,584","sqft","Sold 11/13/2020","https://photos.zillowstatic.com/fp/04335cd5829b60d9514965461a9f96cf-p_e.jpg","Save this home","ACTIVE REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8371 Onalaska Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,008""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8371 Onalaska Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.797977,""longitude"":-117.14708},""url"":""https://www.zillow.com/homedetails/8371-Onalaska-Ave-San-Diego-CA-92123/16930388_zpid/""}","https://www.zillow.com/homedetails/8371-Onalaska-Ave-San-Diego-CA-92123/16930388_zpid/","8371 Onalaska Ave, San Diego, CA 92123","$875,000","- Sold","3","bds","2","ba","1,008","sqft","Sold 05/27/2021","https://photos.zillowstatic.com/fp/83df592f1a82bd09796ba6cb4bdf68cf-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9072 Geraldine Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9072 Geraldine Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.797695,""longitude"":-117.13404},""url"":""https://www.zillow.com/homedetails/9072-Geraldine-Pl-San-Diego-CA-92123/16932928_zpid/""}","https://www.zillow.com/homedetails/9072-Geraldine-Pl-San-Diego-CA-92123/16932928_zpid/","9072 Geraldine Pl, San Diego, CA 92123","$875,000","- Sold","3","bds","2","ba","1,200","sqft","Sold 05/20/2021","https://photos.zillowstatic.com/fp/f608c74b936e7e8410cb9f82849648e4-p_e.jpg","Save this home","BIG BLOCK REALTY, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2442 Meadow Lark Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,050""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2442 Meadow Lark Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.786892,""longitude"":-117.15587},""url"":""https://www.zillow.com/homedetails/2442-Meadow-Lark-Dr-San-Diego-CA-92123/17200605_zpid/""}","https://www.zillow.com/homedetails/2442-Meadow-Lark-Dr-San-Diego-CA-92123/17200605_zpid/","2442 Meadow Lark Dr, San Diego, CA 92123","$875,000","- Sold","3","bds","2","ba","1,050","sqft","Sold 08/18/2021","https://photos.zillowstatic.com/fp/b49e4b1025e1385f5774ca36b79f49ae-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8951 Shep St, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,530""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8951 Shep St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.797665,""longitude"":-117.13646},""url"":""https://www.zillow.com/homedetails/8951-Shep-St-San-Diego-CA-92123/48180952_zpid/""}","https://www.zillow.com/homedetails/8951-Shep-St-San-Diego-CA-92123/48180952_zpid/","8951 Shep St, San Diego, CA 92123","$875,000","- Sold","3","bds","3","ba","1,530","sqft","Sold 11/06/2020","https://photos.zillowstatic.com/fp/107f749090c316b9b1a6a66c26b19f73-p_e.jpg","Save this home","REAL LIVING PRIME PROPERTIES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2037 Cardinal Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,300""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2037 Cardinal Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78142,""longitude"":-117.15719},""url"":""https://www.zillow.com/homedetails/2037-Cardinal-Dr-San-Diego-CA-92123/17200926_zpid/""}","https://www.zillow.com/homedetails/2037-Cardinal-Dr-San-Diego-CA-92123/17200926_zpid/","2037 Cardinal Dr, San Diego, CA 92123","$874,000","- Sold","3","bds","2","ba","1,300","sqft","Sold 11/19/2021","https://photos.zillowstatic.com/fp/db61333ad197714aaf06b966d3911b0d-p_e.jpg","Save this home","KELLER WILLIAMS SD SIGNATURE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8404 Onalaska Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,050""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8404 Onalaska Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.798862,""longitude"":-117.146614},""url"":""https://www.zillow.com/homedetails/8404-Onalaska-Ave-San-Diego-CA-92123/16930384_zpid/""}","https://www.zillow.com/homedetails/8404-Onalaska-Ave-San-Diego-CA-92123/16930384_zpid/","8404 Onalaska Ave, San Diego, CA 92123","$870,000","- Sold","3","bds","2","ba","1,050","sqft","Sold 05/27/2021","https://photos.zillowstatic.com/fp/44b8efab9015587beecac0ff4a7b0e37-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA, INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3349 Dorchester Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3349 Dorchester Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.804634,""longitude"":-117.12271},""url"":""https://www.zillow.com/homedetails/3349-Dorchester-Dr-San-Diego-CA-92123/16933127_zpid/""}","https://www.zillow.com/homedetails/3349-Dorchester-Dr-San-Diego-CA-92123/16933127_zpid/","3349 Dorchester Dr, San Diego, CA 92123","$870,000","- Sold","3","bds","2","ba","1,200","sqft","Sold 09/28/2022","https://photos.zillowstatic.com/fp/0e1414280cb94eff617e930b9b7a037f-p_e.jpg","Save this home","KELLER WILLIAMS REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9731 W Canyon Ter Unit 2, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,363""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9731 W Canyon Ter UNIT 2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.803295,""longitude"":-117.11791},""url"":""https://www.zillow.com/homedetails/9731-W-Canyon-Ter-UNIT-2-San-Diego-CA-92123/49942168_zpid/""}","https://www.zillow.com/homedetails/9731-W-Canyon-Ter-UNIT-2-San-Diego-CA-92123/49942168_zpid/","9731 W Canyon Ter UNIT 2, San Diego, CA 92123","$867,500","- Sold","3","bds","2.5","ba","1,363","sqft","Sold 06/30/2022","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.80329513549805,-117.11791229248047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Lx8S_tAzTVFvqkv5YvY7QuqJYDk=","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9731 W Canyon Ter W #2, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,363""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9731 W Canyon Ter W #2"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/9731-W-Canyon-Ter-W-2-San-Diego-CA-92123/2067525388_zpid/""}","https://www.zillow.com/homedetails/9731-W-Canyon-Ter-W-2-San-Diego-CA-92123/2067525388_zpid/","9731 W Canyon Ter W #2, San Diego, CA 92123","$867,500","- Sold","3","bds","3","ba","1,363","sqft","Sold 06/30/2022","https://photos.zillowstatic.com/fp/9f6a2ba12e6d05e2472afa88e70311dc-p_e.jpg","Save this home","24/7 REALTY SOUTH INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8859 Sandmark Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,668""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8859 Sandmark Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78848,""longitude"":-117.14114},""url"":""https://www.zillow.com/homedetails/8859-Sandmark-Ave-San-Diego-CA-92123/16931151_zpid/""}","https://www.zillow.com/homedetails/8859-Sandmark-Ave-San-Diego-CA-92123/16931151_zpid/","8859 Sandmark Ave, San Diego, CA 92123","$867,000","- Sold","3","bds","2","ba","1,668","sqft","Sold 10/17/2022","https://photos.zillowstatic.com/fp/ede8f74cd13c1dacd306d1fbd4ef124c-p_e.jpg","Save this home","COLDWELL BANKER REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2847 W Canyon Ave #57, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,383""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2847 W Canyon Ave #57"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79853,""longitude"":-117.116554},""url"":""https://www.zillow.com/homedetails/2847-W-Canyon-Ave-57-San-Diego-CA-92123/16931536_zpid/""}","https://www.zillow.com/homedetails/2847-W-Canyon-Ave-57-San-Diego-CA-92123/16931536_zpid/","2847 W Canyon Ave #57, San Diego, CA 92123","$865,000","- Sold","3","bds","3","ba","1,383","sqft","Sold 09/27/2022","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.79853057861328,-117.1165542602539&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=zDWYuFkx5u5EHYT9C3UcvR5zY_Y=","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9383 Angwin Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,696""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9383 Angwin Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.803135,""longitude"":-117.12675},""url"":""https://www.zillow.com/homedetails/9383-Angwin-Pl-San-Diego-CA-92123/16933102_zpid/""}","https://www.zillow.com/homedetails/9383-Angwin-Pl-San-Diego-CA-92123/16933102_zpid/","9383 Angwin Pl, San Diego, CA 92123","$865,000","- Sold","3","bds","2","ba","1,696","sqft","Sold 11/08/2021","https://photos.zillowstatic.com/fp/6461e3e9dfda3afafd763adbfe6107f2-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2953 W Canyon Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,600""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2953 W Canyon Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.799515,""longitude"":-117.11701},""url"":""https://www.zillow.com/homedetails/2953-W-Canyon-Ave-San-Diego-CA-92123/49942152_zpid/""}","https://www.zillow.com/homedetails/2953-W-Canyon-Ave-San-Diego-CA-92123/49942152_zpid/","2953 W Canyon Ave, San Diego, CA 92123","$865,000","- Sold","3","bds","2.5","ba","1,600","sqft","Sold 11/19/2021","https://photos.zillowstatic.com/fp/0e10797bbb3d03295a368a1f4de39953-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2847 W Canyon Ave W, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,410""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2847 W Canyon Ave W"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2847-W-Canyon-Ave-W-San-Diego-CA-92123/2062470941_zpid/""}","https://www.zillow.com/homedetails/2847-W-Canyon-Ave-W-San-Diego-CA-92123/2062470941_zpid/","2847 W Canyon Ave W, San Diego, CA 92123","$865,000","- Sold","3","bds","3","ba","1,410","sqft","Sold 09/27/2022","https://photos.zillowstatic.com/fp/7fd6c0b81362235e8ea7e744955484d6-p_e.jpg","Save this home","ESQUIRE REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2953 W Canyon Ave W, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,512""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2953 W Canyon Ave W"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2953-W-Canyon-Ave-W-San-Diego-CA-92123/2067358921_zpid/""}","https://www.zillow.com/homedetails/2953-W-Canyon-Ave-W-San-Diego-CA-92123/2067358921_zpid/","2953 W Canyon Ave W, San Diego, CA 92123","$865,000","- Sold","3","bds","3","ba","1,512","sqft","Sold 11/19/2021","https://photos.zillowstatic.com/fp/1668de7cb2ccccc788161c6fddc21825-p_e.jpg","Save this home","WOODS REAL ESTATE SERVICES INC"
